customer_id,package_type,open_status,service_type,phone_service,tenure_months,monthly_charges
0595-ITUDF,月付套餐,在网,光纤,已开通电话,64,91.8
6996-KNSML,月付套餐,已流失,光纤,已开通电话,1,74.9
1955-IBMMB,两年合约,在网,未开通互联网,已开通电话,59,20.2
0096-BXERS,月付套餐,在网,宽带 DSL,已开通电话,6,50.35
3806-YAZOV,月付套餐,在网,未开通互联网,已开通电话,3,18.8
7998-ZLXWN,月付套餐,在网,未开通互联网,已开通电话,15,20.45
6253-WRFHY,一年合约,在网,宽带 DSL,已开通电话,13,64.75
9133-AYJZG,月付套餐,在网,光纤,已开通电话,23,98.7
2675-OTVVJ,月付套餐,在网,光纤,已开通电话,31,89.45
8680-CGLTP,一年合约,在网,宽带 DSL,已开通电话,29,58.75
8430-TWCBX,一年合约,在网,未开通互联网,已开通电话,49,20.7
5018-GWURO,月付套餐,在网,光纤,已开通电话,56,85.6
6741-QRLUP,两年合约,在网,宽带 DSL,已开通电话,63,80.3
4737-HOBAX,两年合约,在网,宽带 DSL,已开通电话,63,79.8
0537-QYZZN,月付套餐,在网,光纤,已开通电话,24,79.85
3340-QBBFM,一年合约,在网,宽带 DSL,已开通电话,36,54.1
1704-NRWYE,月付套餐,已流失,光纤,已开通电话,9,80.85
2592-SEIFQ,月付套餐,已流失,宽带 DSL,未开通电话,3,24.75
8200-KLNYW,一年合约,在网,宽带 DSL,已开通电话,21,80.9
3372-CDXFJ,一年合约,在网,未开通互联网,已开通电话,13,24.5
4781-ZXYGU,月付套餐,在网,未开通互联网,已开通电话,1,20.15
7632-YUTXB,一年合约,在网,未开通互联网,已开通电话,25,20.05
2718-YSKCS,两年合约,在网,未开通互联网,已开通电话,71,19.6
9896-UYMIE,一年合约,在网,光纤,已开通电话,66,114.3
0853-NWIFK,一年合约,在网,光纤,已开通电话,45,100.3
8212-CRQXP,月付套餐,在网,光纤,已开通电话,22,80
6980-CDGFC,一年合约,在网,未开通互联网,已开通电话,67,20.85
7691-XVTZH,两年合约,在网,光纤,已开通电话,68,89.95
2520-SGTTA,两年合约,在网,未开通互联网,已开通电话,0,20
7481-ATQQS,月付套餐,已流失,光纤,已开通电话,49,90.85
2277-VWCNI,月付套餐,在网,宽带 DSL,已开通电话,4,48.75
1088-CNNKB,一年合约,在网,宽带 DSL,已开通电话,63,80
8642-GVWRF,月付套餐,已流失,光纤,已开通电话,2,79.7
1930-BZLHI,一年合约,在网,未开通互联网,已开通电话,21,20.35
3400-ESFUW,两年合约,已流失,宽带 DSL,已开通电话,55,57.55
5868-YTYKS,月付套餐,在网,未开通互联网,已开通电话,1,20.25
3525-DVKFN,两年合约,在网,未开通互联网,已开通电话,17,19.4
1482-OXZSY,月付套餐,在网,光纤,已开通电话,30,100.4
0377-JBKKT,月付套餐,在网,宽带 DSL,已开通电话,22,57.95
5778-BVOFB,月付套餐,在网,宽带 DSL,已开通电话,9,59.5
3373-YZZYM,月付套餐,在网,未开通互联网,已开通电话,1,19.2
2057-ZBLPD,月付套餐,已流失,光纤,已开通电话,21,86.5
0228-MAUWC,月付套餐,在网,宽带 DSL,已开通电话,19,59.55
5502-RLUYV,月付套餐,已流失,光纤,已开通电话,69,103.95
0023-HGHWL,月付套餐,已流失,宽带 DSL,未开通电话,1,25.1
7663-YJHSN,两年合约,在网,光纤,已开通电话,72,103.95
4915-BFSXL,两年合约,在网,宽带 DSL,已开通电话,70,68.95
3086-RUCRN,月付套餐,在网,光纤,已开通电话,66,103.1
5215-LNLDJ,月付套餐,在网,宽带 DSL,未开通电话,7,24.7
7576-JMYWV,月付套餐,在网,光纤,已开通电话,46,110.2
9039-RBEEE,月付套餐,已流失,宽带 DSL,未开通电话,39,48.95
0257-KXZGU,月付套餐,在网,宽带 DSL,已开通电话,32,62.45
1307-ATKGB,月付套餐,在网,光纤,已开通电话,24,89.55
8417-FMLZI,月付套餐,已流失,光纤,已开通电话,6,83.55
3714-XPXBW,月付套餐,在网,宽带 DSL,已开通电话,37,78.9
1850-AKQEP,月付套餐,在网,未开通互联网,已开通电话,8,20.35
2824-DXNKN,两年合约,在网,宽带 DSL,已开通电话,72,71.45
5227-JSCFE,两年合约,在网,宽带 DSL,未开通电话,71,46.35
0848-ZGQIJ,月付套餐,在网,光纤,已开通电话,16,94.65
3621-CHYVB,月付套餐,在网,宽带 DSL,未开通电话,57,49.9
8042-RNLKO,一年合约,在网,未开通互联网,已开通电话,66,25.45
1792-UXAFY,月付套餐,已流失,光纤,已开通电话,17,89.15
5372-FBKBN,月付套餐,在网,未开通互联网,已开通电话,21,20.75
0420-TXVSG,两年合约,在网,宽带 DSL,已开通电话,66,66.1
6217-TOWGS,月付套餐,在网,宽带 DSL,已开通电话,17,75.4
0515-YPMCW,月付套餐,已流失,光纤,已开通电话,1,70.45
0378-XSZPU,一年合约,已流失,宽带 DSL,已开通电话,58,60.3
1045-LTCYT,月付套餐,在网,未开通互联网,已开通电话,8,21.05
1544-JJMYL,一年合约,在网,宽带 DSL,已开通电话,27,69.35
4636-JGAAI,月付套餐,在网,光纤,已开通电话,34,88.85
6874-SGLHU,一年合约,在网,光纤,已开通电话,30,97
5951-AOFIH,月付套餐,在网,宽带 DSL,已开通电话,33,66.4
4729-XKASR,月付套餐,已流失,宽带 DSL,未开通电话,1,24.75
3059-NGMXB,月付套餐,在网,宽带 DSL,已开通电话,14,69.2
8652-YHIYU,一年合约,在网,光纤,已开通电话,16,79.5
5278-PNYOX,两年合约,在网,光纤,已开通电话,49,100.65
5449-FIBXJ,月付套餐,已流失,光纤,已开通电话,19,103.3
3486-HOOGQ,两年合约,在网,宽带 DSL,已开通电话,70,79.7
5061-PBXFW,月付套餐,在网,宽带 DSL,已开通电话,32,61.4
8630-FJLIB,月付套餐,在网,光纤,已开通电话,18,69.8
3891-NLXJB,两年合约,在网,宽带 DSL,未开通电话,37,40.55
4749-OJKQU,月付套餐,在网,光纤,已开通电话,4,75.65
0577-WHMEV,月付套餐,在网,光纤,已开通电话,16,90.7
5453-AXEPF,月付套餐,在网,光纤,已开通电话,17,80.5
3639-XJHKQ,月付套餐,在网,宽带 DSL,已开通电话,19,60.6
3716-LRGXK,两年合约,在网,光纤,已开通电话,60,101.15
2263-SFSQZ,两年合约,在网,未开通互联网,已开通电话,51,24.95
9950-MTGYX,两年合约,在网,未开通互联网,已开通电话,28,20.3
3397-AVTKU,两年合约,在网,宽带 DSL,已开通电话,43,60
4825-FUREZ,两年合约,在网,未开通互联网,已开通电话,42,20.25
9837-BMCLM,月付套餐,已流失,光纤,已开通电话,3,78.5
2672-OJQZP,月付套餐,在网,宽带 DSL,已开通电话,1,44.75
0137-UDEUO,月付套餐,已流失,未开通互联网,已开通电话,3,19.85
3134-DSHVC,两年合约,在网,光纤,已开通电话,63,98
6161-UUUTA,月付套餐,已流失,光纤,已开通电话,3,79.9
7821-DPRQE,月付套餐,在网,光纤,已开通电话,68,107.7
6543-XRMYR,月付套餐,已流失,光纤,已开通电话,30,99.7
2001-EWBQU,两年合约,在网,光纤,已开通电话,60,104.7
4925-LMHOK,月付套餐,已流失,宽带 DSL,已开通电话,15,58.6
1608-GMEWB,月付套餐,在网,光纤,已开通电话,45,93.9
6695-AMZUF,两年合约,在网,宽带 DSL,已开通电话,70,86.45
1455-UGQVH,月付套餐,已流失,光纤,已开通电话,10,98.5
8410-BGQXN,月付套餐,在网,未开通互联网,已开通电话,4,19.4
8280-MQRQN,月付套餐,已流失,宽带 DSL,已开通电话,1,50.45
1619-YWUBB,两年合约,在网,未开通互联网,已开通电话,68,24.95
7611-YKYTC,月付套餐,在网,光纤,已开通电话,22,75
2037-SGXHH,月付套餐,已流失,光纤,已开通电话,38,94.65
3178-FESZO,月付套餐,已流失,光纤,已开通电话,1,100.25
0365-GXEZS,月付套餐,在网,光纤,已开通电话,18,78.2
0082-OQIQY,月付套餐,在网,光纤,已开通电话,29,94.2
6087-MVHJH,月付套餐,已流失,光纤,已开通电话,16,88.45
4603-JANFB,月付套餐,已流失,光纤,已开通电话,1,69.85
3018-TFTSU,月付套餐,已流失,光纤,已开通电话,12,81.7
3606-SBKRY,一年合约,在网,宽带 DSL,未开通电话,31,50.05
4806-KEXQR,月付套餐,已流失,光纤,已开通电话,4,79.9
0667-NSRGI,一年合约,在网,宽带 DSL,已开通电话,48,69.55
7083-YNSKY,月付套餐,已流失,未开通互联网,已开通电话,15,25.4
6893-ODYYE,一年合约,在网,光纤,已开通电话,50,90.1
8242-JSVBO,月付套餐,在网,宽带 DSL,已开通电话,7,44.65
2479-BRAMR,月付套餐,已流失,光纤,已开通电话,41,83.75
9541-ZPSEA,两年合约,在网,光纤,已开通电话,68,80.35
2665-NPTGL,月付套餐,在网,光纤,已开通电话,26,98.1
1139-WUOAH,两年合约,在网,宽带 DSL,未开通电话,57,53.35
4693-VWVBO,月付套餐,在网,未开通互联网,已开通电话,3,19.55
7434-SHXLS,月付套餐,已流失,未开通互联网,已开通电话,1,20.9
6937-GCDGQ,一年合约,在网,宽带 DSL,已开通电话,19,48.95
0988-JRWWP,月付套餐,在网,宽带 DSL,已开通电话,3,54.2
5075-JSDKI,两年合约,在网,未开通互联网,已开通电话,59,24.45
7908-QCBCA,月付套餐,已流失,光纤,已开通电话,1,69.4
8644-XYTSV,月付套餐,在网,宽带 DSL,未开通电话,42,40.15
6711-FLDFB,月付套餐,已流失,光纤,已开通电话,7,74.9
3873-WOSBC,两年合约,在网,未开通互联网,已开通电话,67,25.6
7465-ZZRVX,月付套餐,在网,光纤,已开通电话,1,70.35
7975-JMZNT,两年合约,在网,宽带 DSL,已开通电话,66,91.7
7251-XFOIL,月付套餐,在网,光纤,已开通电话,61,89.2
4116-IQRFR,一年合约,在网,未开通互联网,已开通电话,4,24.1
3714-JTVOV,月付套餐,已流失,光纤,已开通电话,42,74.15
8259-DZLIZ,一年合约,在网,宽带 DSL,已开通电话,64,53.85
0442-ZXKVS,一年合约,在网,光纤,已开通电话,54,115.6
7853-WNZSY,月付套餐,在网,未开通互联网,已开通电话,1,19.75
3120-FAZKD,两年合约,在网,未开通互联网,已开通电话,54,24.05
8606-OEGQZ,两年合约,在网,未开通互联网,已开通电话,18,25.3
0225-ZORZP,月付套餐,在网,光纤,已开通电话,3,84.3
4702-IOQDC,月付套餐,已流失,光纤,已开通电话,1,70.1
9489-JMTTN,两年合约,在网,宽带 DSL,已开通电话,72,89.75
0575-CUQOV,一年合约,在网,光纤,已开通电话,60,97.95
0967-BMLBD,一年合约,在网,未开通互联网,已开通电话,11,20
6178-KFNHS,月付套餐,已流失,光纤,已开通电话,12,78.3
2830-LEWOA,一年合约,在网,光纤,已开通电话,61,103.9
5006-MXVRN,两年合约,在网,未开通互联网,已开通电话,39,20.7
1264-BYWMS,月付套餐,已流失,光纤,已开通电话,55,96.8
9658-WYUFB,月付套餐,已流失,光纤,已开通电话,17,94.4
8327-WKMIE,一年合约,在网,未开通互联网,已开通电话,37,20.15
6917-FIJHC,两年合约,在网,未开通互联网,已开通电话,72,26
5329-KRDTM,两年合约,在网,宽带 DSL,已开通电话,72,77.35
7797-EJMDP,月付套餐,在网,宽带 DSL,已开通电话,8,66.05
3530-VWVGU,月付套餐,在网,未开通互联网,已开通电话,22,19.9
2013-SGDXK,月付套餐,已流失,光纤,已开通电话,1,84.3
6368-NWMCE,月付套餐,在网,宽带 DSL,已开通电话,38,68.15
3633-CDBUW,一年合约,在网,宽带 DSL,已开通电话,17,80.85
0707-HOVVN,两年合约,在网,宽带 DSL,已开通电话,70,75.5
8580-QVLOC,两年合约,已流失,宽带 DSL,已开通电话,72,92.45
3956-MGXOG,月付套餐,在网,光纤,已开通电话,28,80.6
9274-UARKJ,月付套餐,在网,光纤,已开通电话,15,83.2
4077-HWUYD,两年合约,在网,宽带 DSL,已开通电话,72,87.55
2012-NWRPA,月付套餐,已流失,光纤,已开通电话,11,99.55
8808-ELEHO,月付套餐,已流失,光纤,已开通电话,8,81.25
0103-CSITQ,一年合约,在网,光纤,已开通电话,57,109.4
3506-LCJDC,月付套餐,已流失,未开通互联网,已开通电话,1,19.95
8671-KKKOS,月付套餐,在网,宽带 DSL,未开通电话,46,45.55
7305-ZWMAJ,一年合约,在网,未开通互联网,已开通电话,30,20.7
9518-XXBXE,月付套餐,在网,光纤,已开通电话,10,75.3
3934-HXCFZ,月付套餐,已流失,光纤,已开通电话,23,99.25
6578-KRMAW,月付套餐,在网,光纤,已开通电话,32,93.4
4860-IJUDE,月付套餐,在网,光纤,已开通电话,13,73.75
7666-WKRON,两年合约,已流失,光纤,已开通电话,39,80.45
9688-YGXVR,月付套餐,在网,光纤,已开通电话,44,88.15
0423-UDIJQ,月付套餐,在网,宽带 DSL,已开通电话,9,49.2
1945-XISKS,两年合约,在网,未开通互联网,已开通电话,67,19.65
4910-AQFFX,月付套餐,已流失,光纤,已开通电话,9,79.35
2154-KVJFF,月付套餐,已流失,光纤,已开通电话,15,79.75
5360-LJCNJ,两年合约,在网,光纤,已开通电话,71,105.15
2607-FBDFF,月付套餐,在网,宽带 DSL,已开通电话,1,49
9647-ERGBE,月付套餐,已流失,光纤,已开通电话,30,100.05
3428-XZMAZ,月付套餐,已流失,光纤,已开通电话,1,69.35
1100-DDVRV,月付套餐,在网,宽带 DSL,未开通电话,17,49.8
0378-TOVMS,月付套餐,已流失,光纤,已开通电话,3,85.8
4355-HBJHH,两年合约,已流失,宽带 DSL,已开通电话,67,79.7
6728-WYQBC,月付套餐,在网,未开通互联网,已开通电话,1,20.95
9058-CBREO,月付套餐,已流失,宽带 DSL,已开通电话,1,50.55
9029-FEGVJ,月付套餐,在网,光纤,已开通电话,32,79.3
7216-KAOID,一年合约,在网,未开通互联网,已开通电话,41,19.5
0318-QUUOB,月付套餐,已流失,光纤,已开通电话,1,80.55
6145-NNPNO,月付套餐,在网,宽带 DSL,已开通电话,1,44.15
5520-FVEWJ,月付套餐,已流失,光纤,已开通电话,12,84.5
5339-TJFEK,月付套餐,在网,光纤,已开通电话,62,105.5
5572-ZDXHY,月付套餐,已流失,光纤,已开通电话,22,84.3
2074-GUHPQ,月付套餐,在网,光纤,已开通电话,17,92.7
4625-XMOYM,两年合约,在网,未开通互联网,已开通电话,72,26.25
5827-MWCZK,月付套餐,在网,光纤,已开通电话,56,96.95
1385-TQOZW,月付套餐,在网,未开通互联网,已开通电话,9,20.45
5914-XRFQB,两年合约,在网,光纤,已开通电话,72,115.8
4329-YPDDQ,月付套餐,在网,光纤,已开通电话,20,108.2
4804-NCPET,两年合约,在网,未开通互联网,已开通电话,19,20.2
3750-CKVKH,月付套餐,已流失,光纤,已开通电话,2,67.75
5944-UGLLK,一年合约,在网,宽带 DSL,未开通电话,53,54.9
8063-GBATB,月付套餐,已流失,光纤,已开通电话,27,85.25
7787-BNTZM,月付套餐,在网,未开通互联网,已开通电话,6,20.15
2252-ISRNH,一年合约,在网,光纤,已开通电话,9,90.35
9415-TPKRV,月付套餐,在网,宽带 DSL,已开通电话,8,55.75
5322-TEUJK,两年合约,在网,光纤,已开通电话,71,114.6
4547-KQRTM,月付套餐,已流失,光纤,已开通电话,10,80.05
4877-EVATK,月付套餐,已流失,未开通互联网,已开通电话,1,20
1866-DIOQZ,一年合约,在网,宽带 DSL,未开通电话,71,66.8
8375-KVTHK,一年合约,在网,光纤,已开通电话,68,100.3
2697-NQBPF,月付套餐,在网,光纤,已开通电话,34,105.35
3709-OIJEA,一年合约,在网,光纤,已开通电话,26,85.2
7639-SUPCW,月付套餐,已流失,宽带 DSL,已开通电话,22,48.8
1386-ZIKUV,月付套餐,在网,未开通互联网,已开通电话,7,18.95
0599-XNYDO,月付套餐,在网,光纤,已开通电话,20,69.8
6377-WHAOX,月付套餐,在网,光纤,已开通电话,60,106.15
6855-VLGOS,两年合约,在网,未开通互联网,已开通电话,72,20.55
8999-XXGNS,一年合约,在网,光纤,已开通电话,72,105.75
8746-OQQRW,月付套餐,在网,未开通互联网,已开通电话,4,25.25
3181-MIZBN,月付套餐,在网,未开通互联网,已开通电话,16,19.75
0471-ARVMX,一年合约,在网,光纤,已开通电话,62,104.85
7766-CLTIC,月付套餐,在网,宽带 DSL,已开通电话,10,60.95
5650-YLIBA,月付套餐,在网,光纤,已开通电话,31,81.15
0825-CPPQH,两年合约,在网,未开通互联网,已开通电话,71,19.1
9084-OAYKL,两年合约,在网,未开通互联网,已开通电话,58,20.8
6122-LJADA,两年合约,在网,宽带 DSL,已开通电话,70,90.15
2400-XIWIO,两年合约,在网,宽带 DSL,已开通电话,71,90.1
7524-VRLPL,两年合约,在网,宽带 DSL,已开通电话,69,74.1
1069-XAIEM,月付套餐,已流失,光纤,已开通电话,1,85.05
7569-NMZYQ,两年合约,在网,光纤,已开通电话,72,118.75
5201-USSQZ,月付套餐,在网,光纤,已开通电话,26,85.9
2105-PHWON,月付套餐,在网,光纤,已开通电话,33,95
1494-EJZDW,两年合约,在网,未开通互联网,已开通电话,10,20.15
4884-TVUQF,两年合约,在网,光纤,已开通电话,57,101.3
8003-EWNDZ,月付套餐,在网,未开通互联网,已开通电话,10,21.2
1897-RCFUM,一年合约,在网,未开通互联网,已开通电话,39,24.2
9256-JTBNZ,月付套餐,在网,未开通互联网,已开通电话,11,20.3
4658-HCOHW,月付套餐,已流失,光纤,已开通电话,21,102.8
2211-RMNHO,两年合约,在网,宽带 DSL,已开通电话,68,85.3
2432-TFSMK,一年合约,在网,光纤,已开通电话,18,89.6
3440-JPSCL,月付套餐,已流失,光纤,已开通电话,6,99.95
4929-ROART,月付套餐,在网,宽带 DSL,已开通电话,18,56.25
1834-ABKHQ,一年合约,在网,宽带 DSL,已开通电话,52,50.95
1741-WTPON,两年合约,在网,光纤,已开通电话,56,115.85
3932-IJWDZ,月付套餐,在网,光纤,已开通电话,45,103.65
1240-HCBOH,两年合约,在网,未开通互联网,已开通电话,67,26.1
3594-KADLU,月付套餐,在网,宽带 DSL,未开通电话,3,35.1
8065-BVEPF,月付套餐,在网,光纤,已开通电话,65,99.1
3796-ENZGF,两年合约,在网,宽带 DSL,已开通电话,63,67.25
1734-ZMNTZ,两年合约,在网,未开通互联网,已开通电话,11,25
2853-CWQFQ,月付套餐,在网,宽带 DSL,已开通电话,1,59.55
0813-TAXXS,两年合约,在网,宽带 DSL,已开通电话,55,77.8
2519-TWKFS,一年合约,在网,宽带 DSL,已开通电话,25,55.1
2889-FPWRM,一年合约,已流失,光纤,已开通电话,72,117.8
0626-QXNGV,两年合约,在网,未开通互联网,已开通电话,72,24.15
6723-CEGQI,两年合约,在网,宽带 DSL,未开通电话,65,45.25
6987-XQSJT,月付套餐,已流失,光纤,已开通电话,54,79.5
4732-RRJZC,月付套餐,在网,未开通互联网,已开通电话,7,20.25
9499-XPZXM,两年合约,在网,宽带 DSL,已开通电话,72,64.75
4338-EYCER,月付套餐,在网,宽带 DSL,已开通电话,21,54.6
3007-FDPEA,月付套餐,在网,未开通互联网,已开通电话,2,20.7
6350-XFYGW,月付套餐,在网,光纤,已开通电话,4,94.75
4290-BSXUX,月付套餐,已流失,光纤,已开通电话,3,79.65
8513-OLYGY,两年合约,在网,光纤,已开通电话,72,115.8
0311-QYWSS,月付套餐,在网,宽带 DSL,已开通电话,6,49.45
8705-DWKTI,月付套餐,在网,光纤,已开通电话,52,83.8
8755-IWJHN,月付套餐,在网,光纤,已开通电话,69,95.35
0325-XBFAC,月付套餐,已流失,光纤,已开通电话,8,94.7
4480-QQRHC,月付套餐,在网,光纤,已开通电话,8,74.05
0929-PECLO,月付套餐,在网,光纤,已开通电话,63,89.6
3680-CTHUH,一年合约,在网,光纤,已开通电话,60,116.6
1202-KKGFU,月付套餐,在网,宽带 DSL,已开通电话,12,54.2
6112-KTHFQ,月付套餐,在网,未开通互联网,已开通电话,13,19.3
1852-XEMDW,月付套餐,在网,宽带 DSL,已开通电话,22,65.05
2462-XIIJB,月付套餐,已流失,光纤,已开通电话,5,92.5
4760-XOHVN,月付套餐,已流失,未开通互联网,已开通电话,1,19.45
1820-DJFPH,两年合约,在网,未开通互联网,已开通电话,72,24.05
