date,keyword,channel,device,region,page_views,search_count,result_clicks,avg_stay_seconds,bounce_rate
2025-09-30,开标记录,直接访问,移动端,湖北,22,6,5,34.5,0.68
2025-09-30,中标公示,站内,PC,江苏,35,7,4,67.6,0.42
2025-09-30,企业资质,外部链接,移动端,湖北,13,9,5,134.7,0.59
2025-09-30,中标结果,外部链接,移动端,湖北,30,9,7,78.4,0.23
2025-09-30,供应商查询,付费推广,移动端,广东,14,9,6,134.4,0.57
2025-09-30,政府采购,直接访问,PC,上海,39,8,4,20.8,0.32
2025-09-30,中标公示,直接访问,PC,上海,12,3,1,28.9,0.68
2025-09-30,政策解读,直接访问,PC,江苏,29,8,6,113.7,0.2
2025-09-30,中标结果,站内,PC,江苏,38,8,4,38.8,0.26
2025-10-01,采购信息,直接访问,移动端,上海,40,12,5,54.6,0.36
2025-10-01,招投标公告,付费推广,移动端,湖北,27,7,3,67.0,0.27
2025-10-01,投诉处理,付费推广,PC,浙江,6,1,0,61.3,0.72
2025-10-01,中标结果,直接访问,移动端,四川,29,4,3,45.2,0.22
2025-10-01,行业动态,直接访问,移动端,广东,35,10,6,45.7,0.75
2025-10-01,投诉处理,直接访问,移动端,北京,14,7,4,105.2,0.72
2025-10-01,招投标公告,直接访问,PC,北京,30,9,7,27.0,0.27
2025-10-01,政策解读,站内,移动端,浙江,13,5,2,166.2,0.21
2025-10-01,资格预审,直接访问,PC,浙江,5,1,0,28.3,0.34
2025-10-01,中标公示,直接访问,PC,北京,9,5,3,58.4,0.35
2025-10-01,合同公示,直接访问,移动端,北京,5,6,2,149.0,0.33
2025-10-01,中标结果,外部链接,移动端,北京,11,1,0,117.5,0.33
2025-10-01,框架协议,直接访问,PC,湖北,19,4,3,178.0,0.33
2025-10-01,电子招投标,站内,PC,北京,13,3,1,42.7,0.4
2025-10-01,政府采购,付费推广,移动端,北京,29,1,0,130.6,0.38
2025-10-01,合同公示,外部链接,PC,广东,23,12,9,125.6,0.23
2025-10-01,单一来源,直接访问,PC,上海,19,3,2,168.3,0.39
2025-10-01,合同公示,直接访问,移动端,湖北,22,3,1,61.9,0.49
2025-10-01,招标代理,直接访问,PC,四川,27,10,4,39.0,0.23
2025-10-01,评标结果,直接访问,PC,上海,29,1,0,154.9,0.49
2025-10-01,资格预审,站内,PC,浙江,9,9,5,116.8,0.2
2025-10-01,招标文件,付费推广,移动端,四川,32,11,10,168.6,0.7
2025-10-01,评标专家,直接访问,移动端,广东,31,5,3,169.5,0.26
2025-10-01,招投标公告,站内,移动端,山东,34,5,3,176.7,0.73
2025-10-01,招投标公告,外部链接,PC,北京,34,11,7,81.5,0.56
2025-10-01,工程招标,直接访问,PC,四川,26,7,5,108.5,0.47
2025-10-01,招标代理,直接访问,移动端,四川,12,7,5,51.4,0.55
2025-10-01,招投标公告,外部链接,移动端,上海,6,10,3,147.5,0.67
2025-10-01,行业动态,直接访问,PC,江苏,32,11,8,111.5,0.16
2025-10-01,政策解读,直接访问,PC,江苏,41,9,6,57.8,0.25
2025-10-01,竞争性谈判,直接访问,PC,北京,33,5,3,76.6,0.33
2025-10-01,工程招标,直接访问,PC,北京,32,12,6,27.1,0.49
2025-10-01,竞争性谈判,直接访问,移动端,山东,27,1,0,100.7,0.46
2025-10-01,开标记录,外部链接,移动端,四川,28,7,5,162.3,0.37
2025-10-01,项目立项,外部链接,移动端,上海,31,9,7,141.8,0.47
2025-10-01,工程招标,直接访问,PC,四川,33,7,4,170.6,0.4
2025-10-01,企业资质,外部链接,PC,湖北,19,5,2,175.7,0.59
2025-10-01,行业报告,站内,PC,上海,2,2,0,169.9,0.34
2025-10-01,招标文件,站内,PC,上海,32,9,6,105.1,0.42
2025-10-01,采购信息,付费推广,PC,江苏,23,9,5,89.9,0.61
2025-10-01,废标公告,外部链接,移动端,山东,14,7,3,117.3,0.36
2025-10-01,招标文件,站内,移动端,湖北,30,5,4,103.8,0.41
2025-10-01,招标代理,直接访问,移动端,浙江,9,6,4,153.3,0.39
2025-10-01,工程招标,直接访问,移动端,四川,17,10,6,167.4,0.24
2025-10-01,政策解读,站内,移动端,浙江,21,5,3,79.8,0.48
2025-10-01,行业动态,外部链接,PC,广东,9,2,1,19.3,0.27
2025-10-01,企业资质,外部链接,PC,四川,15,4,2,146.7,0.47
2025-10-01,供应商查询,站内,PC,四川,36,6,2,20.6,0.3
2025-10-01,工程招标,直接访问,移动端,湖北,44,8,6,131.5,0.45
2025-10-01,招投标公告,直接访问,PC,江苏,25,10,6,129.9,0.58
2025-10-01,开标记录,直接访问,PC,上海,10,9,5,176.9,0.68
2025-10-01,评标专家,付费推广,移动端,浙江,25,9,4,98.5,0.35
2025-10-01,招标文件,直接访问,移动端,湖北,32,3,1,116.4,0.39
2025-10-01,合同公示,直接访问,移动端,广东,31,8,5,95.8,0.36
2025-10-02,询价公告,付费推广,移动端,北京,17,8,5,42.8,0.56
2025-10-02,采购信息,直接访问,PC,上海,15,6,2,166.7,0.52
2025-10-02,工程招标,站内,移动端,四川,35,11,7,90.1,0.36
2025-10-02,电子招投标,外部链接,PC,广东,29,6,3,146.6,0.28
2025-10-02,废标公告,直接访问,移动端,山东,45,11,6,84.5,0.49
2025-10-02,评标专家,站内,移动端,江苏,23,10,8,83.6,0.72
2025-10-02,采购信息,站内,PC,四川,7,10,6,125.6,0.22
2025-10-02,评标专家,外部链接,PC,浙江,16,5,3,125.4,0.64
2025-10-02,项目立项,外部链接,PC,上海,50,6,5,99.1,0.39
2025-10-02,招投标公告,直接访问,移动端,山东,34,5,2,123.1,0.43
2025-10-02,评标结果,直接访问,PC,上海,26,9,5,107.5,0.65
2025-10-02,项目立项,外部链接,移动端,四川,44,8,6,97.0,0.71
2025-10-02,招投标公告,直接访问,PC,江苏,27,11,7,45.2,0.28
2025-10-02,单一来源,站内,移动端,山东,3,1,0,58.8,0.63
2025-10-02,法律法规,直接访问,移动端,江苏,63,12,10,149.1,0.64
2025-10-02,采购信息,直接访问,移动端,四川,21,10,5,133.5,0.45
2025-10-02,采购信息,站内,PC,北京,11,8,2,21.1,0.43
2025-10-02,资格预审,直接访问,移动端,北京,38,8,6,110.8,0.54
2025-10-02,行业报告,外部链接,PC,上海,16,9,4,164.4,0.24
2025-10-02,单一来源,直接访问,移动端,浙江,42,11,7,83.1,0.3
2025-10-02,法律法规,站内,PC,浙江,37,6,5,103.4,0.39
2025-10-02,中标公示,外部链接,PC,浙江,13,5,3,147.7,0.64
2025-10-02,框架协议,外部链接,PC,浙江,5,1,0,97.8,0.34
2025-10-02,资格预审,直接访问,移动端,浙江,26,6,3,142.5,0.68
2025-10-02,评标专家,直接访问,移动端,浙江,30,12,9,26.4,0.42
2025-10-02,竞争性谈判,站内,移动端,湖北,20,6,4,151.5,0.46
2025-10-02,投诉处理,直接访问,移动端,湖北,37,4,3,113.8,0.31
2025-10-02,电子招投标,直接访问,移动端,湖北,8,7,6,149.3,0.55
2025-10-02,评标专家,站内,PC,江苏,48,11,7,43.8,0.38
2025-10-02,企业资质,外部链接,移动端,上海,24,6,4,176.2,0.61
2025-10-02,中标结果,直接访问,移动端,湖北,19,6,4,129.2,0.34
2025-10-02,招标文件,直接访问,PC,四川,6,2,0,100.8,0.16
2025-10-02,招标文件,直接访问,移动端,北京,58,12,8,172.1,0.41
2025-10-02,招标文件,直接访问,移动端,江苏,33,8,7,126.7,0.25
2025-10-02,评标专家,直接访问,PC,浙江,30,4,2,33.8,0.26
2025-10-02,工程招标,直接访问,PC,浙江,29,1,0,65.2,0.69
2025-10-02,招投标公告,外部链接,移动端,山东,28,7,2,93.3,0.24
2025-10-02,资格预审,直接访问,PC,山东,41,12,9,173.3,0.45
2025-10-02,招投标公告,外部链接,移动端,湖北,12,9,3,99.2,0.64
2025-10-02,采购信息,直接访问,移动端,上海,40,7,5,82.9,0.52
2025-10-02,中标公示,直接访问,移动端,湖北,19,1,0,128.4,0.38
2025-10-02,企业资质,站内,移动端,山东,13,11,3,72.5,0.55
2025-10-02,工程招标,付费推广,PC,广东,20,2,1,111.0,0.26
2025-10-02,法律法规,直接访问,PC,广东,34,8,4,71.8,0.3
2025-10-02,行业报告,外部链接,PC,上海,45,6,5,18.6,0.25
2025-10-02,中标结果,站内,移动端,山东,8,6,4,158.1,0.71
2025-10-02,采购信息,站内,PC,浙江,35,9,7,153.9,0.53
2025-10-02,招投标公告,直接访问,PC,四川,32,2,1,59.1,0.49
2025-10-02,电子招投标,站内,PC,上海,33,12,4,148.9,0.2
2025-10-02,企业资质,直接访问,PC,四川,30,6,3,111.7,0.71
2025-10-02,招标文件,站内,移动端,北京,34,8,7,96.7,0.17
2025-10-02,招投标公告,直接访问,PC,广东,18,10,5,165.4,0.57
2025-10-02,招投标公告,直接访问,PC,浙江,27,11,7,56.7,0.38
2025-10-03,工程招标,外部链接,移动端,湖北,43,8,4,27.8,0.38
2025-10-03,采购信息,直接访问,移动端,山东,40,11,7,31.0,0.61
2025-10-03,框架协议,直接访问,PC,江苏,42,10,8,165.8,0.74
2025-10-03,信用查询,直接访问,移动端,北京,28,1,0,104.4,0.18
2025-10-03,招标文件,站内,PC,浙江,15,2,1,21.2,0.35
2025-10-03,招标文件,外部链接,PC,四川,46,10,7,95.3,0.65
2025-10-03,招投标公告,直接访问,移动端,山东,23,7,3,65.0,0.6
2025-10-03,中标结果,外部链接,PC,山东,11,3,1,100.1,0.31
2025-10-03,法律法规,直接访问,PC,广东,40,10,6,157.0,0.59
2025-10-03,招投标公告,直接访问,移动端,上海,34,11,8,53.4,0.23
2025-10-03,中标结果,外部链接,PC,山东,43,8,6,78.7,0.17
2025-10-03,合同公示,外部链接,移动端,湖北,18,3,1,113.5,0.68
2025-10-03,投标保证金,付费推广,PC,北京,11,1,0,38.0,0.48
2025-10-03,中标结果,直接访问,移动端,湖北,25,9,8,50.7,0.29
2025-10-03,政府采购,站内,PC,上海,12,4,2,63.3,0.16
2025-10-03,供应商查询,站内,PC,湖北,49,10,9,54.7,0.7
2025-10-03,供应商查询,直接访问,PC,四川,30,8,5,144.1,0.51
2025-10-03,招投标公告,外部链接,PC,广东,8,1,0,104.0,0.65
2025-10-03,招标文件,外部链接,移动端,四川,9,4,1,45.0,0.36
2025-10-03,招标文件,直接访问,移动端,四川,36,4,3,178.9,0.73
2025-10-03,供应商查询,站内,PC,湖北,37,9,5,82.3,0.56
2025-10-03,招投标公告,站内,移动端,上海,29,2,0,95.8,0.69
2025-10-03,招投标公告,付费推广,移动端,湖北,29,7,6,149.4,0.49
2025-10-03,电子招投标,直接访问,移动端,山东,11,4,3,147.8,0.63
2025-10-03,行业动态,站内,PC,北京,33,8,6,66.7,0.41
2025-10-03,采购信息,站内,PC,广东,8,8,2,131.7,0.26
2025-10-03,中标公示,直接访问,PC,广东,4,3,2,135.2,0.44
2025-10-03,招标文件,付费推广,PC,江苏,31,9,5,158.1,0.19
2025-10-03,履约信息,直接访问,PC,山东,28,6,4,33.8,0.25
2025-10-03,政府采购,外部链接,PC,上海,1,1,0,96.0,0.7
2025-10-03,招标文件,站内,移动端,浙江,19,4,1,172.3,0.24
2025-10-03,采购信息,外部链接,PC,广东,29,7,2,60.1,0.42
2025-10-03,行业报告,直接访问,PC,北京,25,5,3,132.0,0.52
2025-10-03,中标公示,直接访问,PC,北京,41,10,5,39.4,0.52
2025-10-03,招标文件,外部链接,PC,上海,22,9,6,56.6,0.57
2025-10-03,投诉处理,直接访问,PC,江苏,38,10,7,95.2,0.35
2025-10-03,工程招标,付费推广,PC,四川,17,6,4,154.5,0.63
2025-10-03,合同公示,直接访问,移动端,广东,25,8,4,130.8,0.22
2025-10-03,投标保证金,直接访问,PC,山东,16,4,2,39.1,0.51
2025-10-03,政策解读,外部链接,移动端,上海,35,5,3,90.8,0.61
2025-10-03,合同公示,站内,PC,上海,12,5,2,120.0,0.36
2025-10-03,招标文件,站内,PC,上海,47,10,9,95.2,0.35
2025-10-03,供应商查询,站内,PC,广东,26,3,2,148.6,0.31
2025-10-04,合同公示,外部链接,PC,山东,28,10,8,23.0,0.18
2025-10-04,招标文件,外部链接,PC,四川,16,8,3,64.7,0.25
2025-10-04,供应商查询,站内,移动端,上海,31,3,1,23.4,0.4
2025-10-04,行业报告,直接访问,移动端,江苏,30,11,9,71.8,0.43
2025-10-04,招投标公告,站内,移动端,上海,9,3,1,97.6,0.67
2025-10-04,中标结果,付费推广,PC,广东,16,11,4,166.8,0.63
2025-10-04,采购信息,直接访问,PC,江苏,17,8,6,111.2,0.53
2025-10-04,废标公告,付费推广,移动端,四川,49,10,5,130.4,0.62
2025-10-04,投标保证金,直接访问,PC,广东,25,3,1,66.8,0.59
2025-10-04,采购信息,直接访问,PC,浙江,20,3,2,24.1,0.73
2025-10-04,招投标公告,直接访问,PC,北京,24,11,5,99.5,0.3
2025-10-04,单一来源,直接访问,PC,广东,40,12,10,58.3,0.39
2025-10-04,中标公示,直接访问,移动端,广东,46,12,7,157.8,0.72
2025-10-04,采购信息,直接访问,移动端,湖北,36,10,3,52.3,0.62
2025-10-04,行业报告,直接访问,移动端,四川,12,3,1,92.0,0.3
2025-10-04,投标保证金,外部链接,移动端,浙江,8,1,0,73.1,0.53
2025-10-04,废标公告,直接访问,PC,浙江,10,7,3,65.5,0.44
2025-10-04,采购信息,外部链接,PC,浙江,19,12,9,57.2,0.36
2025-10-04,招标文件,直接访问,PC,浙江,16,3,1,132.8,0.37
2025-10-04,供应商查询,外部链接,PC,江苏,18,11,10,42.6,0.69
2025-10-04,开标记录,外部链接,移动端,湖北,13,5,1,149.7,0.66
2025-10-04,工程招标,直接访问,移动端,广东,24,8,6,32.8,0.3
2025-10-04,投诉处理,付费推广,PC,广东,31,6,4,129.6,0.52
2025-10-04,采购信息,站内,PC,山东,31,2,1,140.5,0.36
2025-10-04,评标专家,站内,PC,浙江,12,3,2,84.4,0.16
2025-10-04,电子招投标,直接访问,PC,北京,52,11,8,171.7,0.41
2025-10-04,招标文件,直接访问,移动端,山东,19,7,6,64.8,0.18
2025-10-04,资格预审,外部链接,PC,四川,42,11,7,160.1,0.33
2025-10-04,政府采购,外部链接,PC,广东,12,12,9,25.1,0.7
2025-10-04,框架协议,直接访问,PC,广东,25,12,5,152.6,0.46
2025-10-04,行业动态,外部链接,PC,江苏,50,7,5,57.4,0.46
2025-10-04,供应商查询,外部链接,移动端,四川,32,2,1,86.1,0.51
2025-10-04,法律法规,外部链接,移动端,湖北,22,6,5,95.5,0.46
2025-10-04,招投标公告,付费推广,移动端,上海,21,1,0,126.3,0.67
2025-10-04,中标结果,外部链接,PC,四川,28,7,3,54.2,0.58
2025-10-04,电子招投标,付费推广,PC,湖北,21,10,6,121.9,0.36
2025-10-04,采购信息,外部链接,PC,北京,24,5,2,23.7,0.41
2025-10-04,政策解读,站内,PC,北京,44,9,4,34.4,0.4
2025-10-04,供应商查询,直接访问,移动端,四川,16,7,3,168.0,0.2
2025-10-04,招投标公告,外部链接,PC,上海,11,1,0,103.7,0.73
2025-10-04,中标结果,站内,PC,山东,14,12,7,127.7,0.21
2025-10-04,中标公示,外部链接,PC,上海,23,7,2,95.8,0.24
2025-10-04,更正公告,直接访问,移动端,上海,25,6,5,70.0,0.54
2025-10-04,法律法规,直接访问,移动端,广东,32,11,7,155.2,0.39
2025-10-04,中标公示,外部链接,PC,江苏,4,7,2,50.8,0.63
2025-10-04,采购信息,外部链接,移动端,广东,9,1,0,54.2,0.24
2025-10-04,招标文件,付费推广,移动端,山东,33,12,10,88.9,0.49
2025-10-04,评标专家,直接访问,移动端,湖北,34,7,3,49.5,0.21
2025-10-04,资格预审,直接访问,PC,上海,25,8,6,18.7,0.23
2025-10-04,招投标公告,直接访问,移动端,广东,26,6,3,156.2,0.74
2025-10-04,招投标公告,直接访问,移动端,广东,28,5,2,157.7,0.68
2025-10-04,招投标公告,直接访问,PC,广东,34,12,7,47.1,0.5
2025-10-05,政策解读,直接访问,PC,广东,25,10,6,31.4,0.23
2025-10-05,供应商查询,直接访问,移动端,江苏,6,5,2,43.9,0.74
2025-10-05,政府采购,直接访问,PC,湖北,33,4,3,92.8,0.43
2025-10-05,招标文件,直接访问,移动端,北京,18,9,3,128.0,0.53
2025-10-05,开标记录,付费推广,移动端,浙江,19,11,7,31.8,0.31
2025-10-05,招标代理,站内,移动端,北京,25,2,1,69.1,0.72
2025-10-05,评标专家,外部链接,PC,江苏,23,12,7,28.3,0.18
2025-10-05,采购信息,直接访问,PC,北京,12,9,3,19.6,0.74
2025-10-05,企业资质,外部链接,PC,四川,13,11,4,68.5,0.17
2025-10-05,供应商查询,直接访问,移动端,广东,33,7,4,150.4,0.43
2025-10-05,采购信息,直接访问,PC,四川,16,7,3,171.3,0.24
2025-10-05,招标文件,付费推广,移动端,广东,13,8,6,52.8,0.75
2025-10-05,中标结果,直接访问,移动端,山东,7,1,0,116.6,0.57
2025-10-05,供应商查询,付费推广,移动端,北京,38,3,2,66.7,0.15
2025-10-05,供应商查询,直接访问,PC,山东,24,6,2,122.6,0.18
2025-10-05,中标公示,付费推广,PC,广东,20,2,0,71.8,0.39
2025-10-05,招投标公告,直接访问,PC,湖北,17,5,1,65.1,0.46
2025-10-05,中标公示,直接访问,移动端,江苏,18,9,4,20.0,0.54
2025-10-05,供应商查询,直接访问,移动端,山东,16,8,2,96.8,0.72
2025-10-05,更正公告,外部链接,PC,江苏,34,10,4,178.4,0.17
2025-10-05,政策解读,直接访问,移动端,山东,30,2,1,26.4,0.17
2025-10-05,资格预审,直接访问,PC,江苏,13,5,1,155.6,0.4
2025-10-05,采购信息,直接访问,移动端,江苏,50,11,7,168.0,0.37
2025-10-05,工程招标,外部链接,PC,广东,16,4,3,164.9,0.68
2025-10-05,框架协议,直接访问,移动端,上海,18,7,4,134.5,0.58
2025-10-05,评标专家,外部链接,移动端,山东,10,4,1,173.8,0.67
2025-10-05,框架协议,外部链接,PC,山东,43,12,9,138.9,0.49
2025-10-05,招标文件,外部链接,移动端,浙江,37,10,4,149.6,0.48
2025-10-05,项目立项,直接访问,PC,浙江,31,5,3,141.9,0.7
2025-10-05,供应商查询,付费推广,PC,四川,19,6,4,159.4,0.64
2025-10-05,中标公示,直接访问,移动端,北京,14,7,2,131.0,0.5
2025-10-05,资格预审,付费推广,PC,江苏,32,7,3,114.0,0.57
2025-10-05,中标结果,直接访问,PC,四川,25,6,3,134.2,0.3
2025-10-05,工程招标,外部链接,移动端,湖北,23,7,6,70.2,0.51
2025-10-05,更正公告,直接访问,PC,上海,7,7,6,126.0,0.62
2025-10-05,投标保证金,直接访问,移动端,广东,6,2,1,85.3,0.66
2025-10-05,中标公示,外部链接,移动端,北京,4,3,2,25.6,0.59
2025-10-05,政策解读,外部链接,PC,江苏,33,11,9,128.2,0.72
2025-10-05,企业资质,站内,移动端,山东,4,3,1,27.9,0.55
2025-10-05,政策解读,外部链接,移动端,山东,47,11,5,164.0,0.37
2025-10-05,招标文件,直接访问,移动端,上海,30,2,1,40.6,0.4
2025-10-05,单一来源,外部链接,移动端,江苏,21,2,1,120.0,0.73
2025-10-05,采购信息,直接访问,PC,江苏,23,2,1,56.7,0.45
2025-10-05,招标文件,外部链接,移动端,湖北,30,8,4,57.5,0.29
2025-10-05,行业报告,直接访问,移动端,浙江,16,11,4,145.7,0.47
2025-10-05,履约信息,外部链接,PC,山东,14,2,0,112.5,0.51
2025-10-05,评标结果,直接访问,移动端,上海,32,6,2,59.7,0.33
2025-10-05,政策解读,站内,PC,湖北,52,12,9,36.3,0.73
2025-10-05,工程招标,直接访问,移动端,浙江,19,1,0,132.6,0.16
2025-10-05,行业动态,外部链接,移动端,四川,30,12,6,121.7,0.38
2025-10-06,电子招投标,外部链接,移动端,广东,24,3,2,42.6,0.58
2025-10-06,采购信息,直接访问,PC,上海,16,2,1,135.4,0.28
2025-10-06,工程招标,外部链接,PC,广东,27,3,2,118.3,0.49
2025-10-06,中标公示,站内,移动端,浙江,59,10,8,111.8,0.61
2025-10-06,招投标公告,付费推广,移动端,江苏,9,12,7,28.4,0.56
2025-10-06,法律法规,付费推广,PC,浙江,44,12,7,75.5,0.72
2025-10-06,中标公示,直接访问,PC,四川,14,9,4,51.7,0.63
2025-10-06,行业动态,直接访问,移动端,广东,38,12,10,174.2,0.53
2025-10-06,法律法规,外部链接,PC,浙江,30,3,2,94.4,0.58
2025-10-06,政策解读,直接访问,移动端,浙江,45,12,7,167.0,0.48
2025-10-06,工程招标,直接访问,PC,北京,23,10,6,65.8,0.48
2025-10-06,采购信息,外部链接,PC,上海,44,8,5,161.9,0.53
2025-10-06,招标文件,直接访问,移动端,四川,3,6,3,173.0,0.68
2025-10-06,招投标公告,直接访问,PC,江苏,48,12,5,46.0,0.56
2025-10-06,招投标公告,直接访问,移动端,上海,5,3,1,138.8,0.47
2025-10-06,招投标公告,付费推广,移动端,上海,30,11,5,148.7,0.49
2025-10-06,投诉处理,站内,PC,广东,38,10,4,82.2,0.22
2025-10-06,废标公告,站内,移动端,山东,15,12,8,51.4,0.15
2025-10-06,供应商查询,付费推广,PC,广东,16,7,2,112.0,0.15
2025-10-06,政府采购,直接访问,移动端,四川,32,9,3,124.3,0.44
2025-10-06,招标文件,外部链接,PC,上海,15,9,3,33.5,0.37
2025-10-06,招标文件,直接访问,移动端,湖北,27,10,6,136.4,0.61
2025-10-06,工程招标,站内,移动端,四川,8,3,2,125.0,0.74
2025-10-06,招标代理,直接访问,移动端,浙江,22,8,5,74.7,0.31
2025-10-06,招投标公告,外部链接,移动端,山东,32,7,3,159.0,0.27
2025-10-06,供应商查询,站内,PC,四川,22,3,2,129.1,0.65
2025-10-06,中标公示,站内,移动端,上海,16,7,2,62.8,0.5
2025-10-06,投诉处理,直接访问,移动端,四川,29,9,7,141.0,0.43
2025-10-06,废标公告,直接访问,移动端,江苏,13,3,1,173.1,0.35
2025-10-06,政府采购,直接访问,移动端,上海,18,1,0,83.9,0.34
2025-10-06,中标公示,外部链接,移动端,北京,38,11,5,147.2,0.28
2025-10-06,询价公告,站内,PC,上海,42,8,6,158.6,0.21
2025-10-06,法律法规,直接访问,移动端,四川,31,9,6,140.6,0.68
2025-10-06,项目立项,付费推广,PC,浙江,9,4,2,19.3,0.46
2025-10-06,采购信息,直接访问,移动端,上海,14,11,7,129.3,0.7
2025-10-06,采购信息,付费推广,移动端,浙江,54,12,9,161.2,0.66
2025-10-06,工程招标,直接访问,移动端,四川,35,12,6,144.9,0.66
2025-10-06,采购信息,外部链接,移动端,四川,20,3,1,123.6,0.48
2025-10-06,框架协议,站内,移动端,山东,27,7,5,165.3,0.49
2025-10-06,合同公示,外部链接,PC,江苏,43,10,6,62.8,0.43
